time,temp,pd1,pd2
4.99,21.54209683491905,55.26203353368933,40.128248409113056
5.0,21.545084971874736,50.85416678836806,35.49647499809053
5.01,21.548072498855348,48.47425401562433,28.525481463695773
5.02,21.551059414681454,48.67903424501541,37.33315120944959
5.03,21.554045718173867,47.330345885483005,34.49790833006637
5.04,21.55703140815364,48.67791478865582,28.385383868339492
5.05,21.560016483442073,66.25805415172749,30.662955239858167
5.06,21.563000942860704,45.85753935325626,30.101856609571936
5.07,21.56598478523132,37.208575689220346,29.37741142409126
5.08,21.568968009375936,42.980039993176966,27.420980233816778
5.09,21.571950614116833,47.67903841679703,32.7964281045244
5.1,21.574932598276522,59.03603305685238,26.41328234430851
5.11,21.577913960677765,48.60478787840057,27.624771491856045
5.12,21.580894700143567,50.814079774309405,26.024464450325976
5.13,21.583874815497175,48.353622351800766,25.837677350249344
5.14,21.58685430556209,54.8315571573636,27.18452609882002
5.15,21.589833169162056,37.57353983217358,19.837587943218747
5.16,21.592811405121065,49.939876724502454,38.70417961405697
5.17,21.595789012263356,59.93028695516679,33.759378628384475
5.18,21.598765989413415,54.94839624275779,27.449525998776053
5.19,21.601742335395986,50.659308185280096,29.790308248330735
5.2,21.604718049036048,35.3061792854482,31.99879990416959
5.21,21.607693129158836,49.67794329540145,18.9668998202871
5.22,21.61066757458984,57.89349492639129,34.93728805983889
5.23,21.613641384154793,32.752194950970726,33.96755120004436
5.24,21.616614556679682,49.25402807731323,32.795263424301965
5.25,21.61958709099075,44.010216353538,39.20919326940914
5.26,21.622558985914477,51.155206002412406,28.49504249435831
5.27,21.625530240277616,29.41964391715699,30.82631221884904
5.28,21.62850085290716,52.99696816846181,38.77970015447096
5.29,21.63147082263036,42.77655450985853,28.311491165947743
5.3,21.634440148274713,44.42583358350181,33.132811315758104
5.31,21.63740882866798,35.22373181814817,26.403024335077916
5.32,21.640376862638174,57.50780793981305,35.37176054002775
5.33,21.643344249013563,42.610320786459276,31.74587327796274
5.34,21.646310986622666,40.050862519264946,29.25907552980731
5.35,21.649277074294265,52.2582687752128,27.713477462857682
5.36,21.652242510857395,42.66052828685097,31.381314549077167
5.37,21.655207295141345,58.38743119801801,37.23503595594301
5.38,21.65817142597567,69.38152160934324,46.77992001533015
5.39,21.661134902190177,59.382814405552224,31.80298089337017
5.4,21.664097722614933,50.00910362288977,34.77130068502903
5.41,21.66705988608026,66.36511165699416,29.41983018041533
5.42,21.670021391416746,37.15227376943696,27.84393914075666
5.43,21.672982237455237,56.28619328092987,21.24794757616109
5.44,21.675942423026832,35.50716344515882,27.510179404148097
5.45,21.678901946962903,65.306053671648,30.031452971304393
5.46,21.681860808095074,46.34696573458492,35.01741688818433
5.47,21.684819005255232,52.946728335212036,28.364157142177643
5.48,21.68777653727553,56.46705512941527,34.387134265068994
5.49,21.69073340298838,57.37949431501286,32.513490865677255
5.5,21.693689601226456,45.473818135209775,31.160675680932222
5.51,21.696645130822702,57.76665167183648,29.388987404961554
5.52,21.699599990610324,38.931166304596225,24.101520789952215
5.53,21.70255417942278,39.98228784263874,22.83383364207409
5.54,21.705507696093814,53.14996995329344,38.966290715379486
5.55,21.708460539457416,50.16049594605695,30.104140790386168
5.56,21.711412708347854,53.9003029110298,24.17968196698418
5.57,21.71436420159966,35.34538598753385,31.93415183080015
5.58,21.717315018047632,57.906139872764854,31.505189083136727
5.59,21.72026515652683,50.79984368794215,27.60150961724827
5.6,21.723214615872585,48.06347670392614,27.722385908335838
5.61,21.7261633949205,33.19366081833643,26.248644867514923
5.62,21.729111492506448,55.01890365977308,30.81095010615084
5.63,21.732058907466563,47.278681812703134,33.025388109691484
5.64,21.735005638637247,32.98747120973387,32.61355712690267
5.65,21.737951684855187,34.64137300502586,29.84801221405008
5.66,21.740897044957322,52.44122807282892,28.50499135092105
5.67,21.743841717780874,51.6143942480304,29.626275812638543
5.68,21.746785702163336,16.8889455125682,35.667608904555806
5.69,21.749728996942466,61.74017769078278,26.059541688070187
5.7,21.752671600956294,52.93037461328684,28.090360098245437
5.71,21.755613513043134,46.92086675791577,40.57508570146294
5.72,21.758554732041564,42.442486212941986,25.96893341653853
5.73,21.761495256790436,63.58311751121149,34.16279156985943
5.74,21.764435086128874,45.00397763582689,36.29632095698407
5.75,21.767374218896286,51.25445810751403,26.79421467667568
5.76,21.770312653932343,55.201437250888276,32.10545173079755
5.77,21.773250390077006,36.167404705103166,24.691118696509665
5.78,21.776187426170495,59.29712081415707,28.89560353036345
5.79,21.779123761053317,59.06121364427653,19.191905614262815
5.8,21.782059393566254,67.19015711157172,25.886137574961875
5.81,21.784994322550364,65.92570463007449,31.821018315186144
5.82,21.787928546846985,41.5927939376137,35.71090684084261
5.83,21.790862065297734,39.356925689953854,28.749647709669947
5.84,21.7937948767445,38.37163142409486,34.068275346304596
5.85,21.796726980029455,51.72488654845536,28.728092928575126
5.86,21.79965837399505,62.842130717694026,37.89722541814323
5.87,21.802589057484028,48.42166593603545,29.222324025729595
5.88,21.805519029339386,42.47075398495062,29.412052331426665
5.89,21.80844828840443,46.75021530350752,27.9115733417521
5.9,21.81137683352273,47.72746970310465,31.956188754874397
5.91,21.814304663538138,56.613485922572,38.041241511273626
5.92,21.817231777294804,46.284137372059796,19.38540651997141
5.93,21.82015817363714,61.24577726072145,29.94000095193654
5.94,21.823083851409855,47.31477113126151,36.99234311957698
5.95,21.82600880945794,35.820168281239944,25.010001049007634
5.96,21.828933046626663,46.82388085876021,28.6642601791253
5.97,21.831856561761583,51.604608766096106,33.678251810252775
5.98,21.834779353708548,52.399187035775846,28.103089697731132
5.99,21.837701421313678,37.010155238399236,35.114539055598364
6.0,21.84062276342339,58.69520713772924,35.075616903827814
6.01,21.843543378884384,38.99144575613098,34.13345691059044
6.02,21.84646326654365,64.0386966273887,31.747972329378648
6.03,21.84938242524846,60.840824613659244,24.876934177700527
6.04,21.85230085384638,40.486663673419336,26.325651066942772
6.05,21.855218551185256,66.60246888599863,30.818253658167485
6.06,21.858135516113226,53.482014247063574,30.069687590936095
6.07,21.861051747478726,47.53046593262328,29.787152785563432
6.08,21.863967244130468,35.78658748662805,28.583889437192727
6.09,21.86688200491746,56.14140240843441,25.57195745732554
6.1,21.869796028689002,61.39604218541138,31.102429116274088
6.11,21.872709314294685,51.13239688324795,34.223079250190686
6.12,21.87562186058439,52.25218125963752,32.28516714001084
6.13,21.878533666408284,22.194517977834195,34.24146263724674
6.14,21.881444730616842,45.1889870053657,36.62971376539887
6.15,21.884355052060812,30.23068818649302,34.56402336767432
6.16,21.887264629591254,55.78360113623992,29.605540031261338
6.17,21.890173462059508,59.98260340218493,25.230205847660375
6.18,21.893081548317213,28.858347855286716,26.379568678647143
6.19,21.8959888872163,52.27439309206852,34.923189388124555
6.2,21.898895477609006,39.005556805456514,41.3739311562232
6.21,21.901801318347847,61.47892499436064,24.146896919659685
6.22,21.904706408285648,54.210690362473876,32.07763433044862
6.23,21.907610746275523,42.30847695194752,37.594579775131365
6.24,21.910514331170887,41.60968019462541,29.539681139195128
6.25,21.91341716182545,61.229060833533765,36.75281727988001
6.26,21.91631923709322,44.448760060839476,30.53000563485242
6.27,21.919220555828502,48.90195129144801,29.16084404030069
6.28,21.922121116885904,41.11523366334148,36.47399892385474
6.29,21.92502091912033,69.10427707928865,21.44656868692265
6.3,21.927919961386984,37.98909657794591,25.564674254038284
6.31,21.930818242541367,31.87869406704244,22.236833951740426
6.32,21.933715761439288,52.426086228533826,37.249762854278046
6.33,21.93661251693685,46.977272152555855,20.22304128328722
6.34,21.939508507890462,47.77330908506041,31.5988228122169
6.35,21.94240373315683,52.13681894995512,35.90260561490208
6.36,21.94529819159297,56.7144129733786,28.02971107828243
6.37,21.948191882056182,40.66291427320532,29.448703068039215
6.38,21.9510848034041,71.56797310622684,21.59095248687868
6.39,21.953976954494635,51.83777959824958,36.61304796951258
6.4,21.956868334186012,47.67642677475788,31.312820746052367
6.41,21.959758941336762,71.19237183952177,19.800017736283106
6.42,21.962648774805718,46.75951299703217,21.293644619795366
6.43,21.96553783345202,65.5147370784909,18.738374931346467
6.44,21.968426116135117,59.30379807466466,37.57697057270041
6.45,21.971313621714756,44.11994970190147,29.325721124355084
6.46,21.974200349050996,52.9560372484158,27.53356198987634
6.47,21.977086297004202,51.60671039167266,25.122367507853646
6.48,21.97997146443505,27.338749877448254,28.790921277928756
6.49,21.98285585020452,49.051629045952176,22.938453053184972
6.5,21.985739453173903,59.17451273066875,26.334248679786874
6.51,21.988622272204797,36.64230833546425,23.428172846826346
6.52,21.991504306159115,63.028737165989604,32.23750347332244
6.53,21.99438555389907,31.25919211085863,27.992511863824575
6.54,21.99726601428719,36.18817267755752,32.155424390202235
6.55,22.000145686186322,42.2404072879959,29.808992232761383
6.56,22.003024568459615,70.45235845871878,24.95173234448519
6.57,22.005902659970527,53.568871157910515,18.81997478687265
6.58,22.00877995958284,42.304421072406775,21.15495132296981
6.59,22.011656466160634,36.08012851504463,29.98786003009803
6.6,22.014532178568313,50.07786544434114,33.110009916908226
6.61,22.017407095670595,62.54744713009899,21.384421041125403
6.62,22.020281216332503,48.62636303896556,31.36453391233175
6.63,22.023154539419384,45.517701579409014,38.64568152316911
6.64,22.02602706379689,51.425355706029336,27.50460651688725
6.65,22.028898788331,57.40803595745249,35.96225774594505
6.66,22.031769711888,45.60957555947468,25.884389232061142
6.67,22.034639833334495,53.27273142743379,37.7678443115827
6.68,22.037509151537403,38.07885203603666,23.523021503476414
6.69,22.04037766536397,63.013420925438204,35.57765590797056
6.7,22.043245373681746,66.66709609238977,25.018260338000378
6.71,22.046112275358606,54.67983789544662,28.230543003099083
6.72,22.048978369262745,41.24380754906035,32.85072049780063
6.73,22.051843654262676,49.53362831232005,31.997304512784222
6.74,22.054708129227222,47.103246488469956,23.73645135858073
6.75,22.057571793025545,47.96267042084447,28.32252380287397
6.76,22.060434644527106,58.77909840311122,39.38041699798408
6.77,22.0632966826017,48.09963006474894,37.037656098246906
6.78,22.066157906119443,52.740410314945244,27.76213568898809
6.79,22.069018313950764,53.67728386301812,32.67834957141295
6.8,22.07187790496642,40.44489202232707,32.773197402937356
6.81,22.074736678037493,47.72645148750796,26.874844672833465
6.82,22.077594632035385,53.68614637342485,30.58065737372374
6.83,22.080451765831818,43.955515450221355,29.08796659432013
6.84,22.08330807829884,44.288817480316645,25.381100751513163
6.85,22.086163568308827,45.35028857181991,33.093927488798116
6.86,22.089018234734475,45.54913066586052,25.700076179807386
6.87,22.09187207644881,58.805931835493524,25.61798849288597
6.88,22.094725092325174,54.46928275550314,25.034227754414875
6.89,22.09757728123725,72.2646508643957,26.926166849437113
6.9,22.100428642059033,31.565779145334975,36.857338954673864
6.91,22.103279173664852,28.704160995461432,34.43517116796458
6.92,22.10612887492936,53.192639246690284,28.75832505439248
6.93,22.108977744727547,45.96145332978713,30.954922777944592
6.94,22.11182578193472,49.32827987320929,34.319503250030195
6.95,22.114672985426516,52.66199328996978,33.13227590738184
6.96,22.117519354078908,48.83174954989163,28.61456663488599
6.97,22.120364886768197,41.6911626748315,20.228346073003976
6.98,22.123209582371008,55.36618625349235,26.458574681142384
6.99,22.1260534397643,49.255554782945,34.4904613164119
7.0,22.128896457825363,48.75223538864663,44.68133660364432
7.01,22.13173863543182,42.2126375256383,35.906378521910696
7.02,22.134579971461626,58.036646962094466,27.391770865040428
7.03,22.137420464793063,51.17464904327111,25.785334977195316
7.04,22.140260114304752,59.80680881884513,32.223293802304504
7.05,22.14309891887564,61.05460750327715,32.13915942472315
7.06,22.14593687738502,58.595859176947215,32.56184724202392
7.07,22.148773988712502,64.06713770191854,22.75810420050419
7.08,22.151610251738045,47.28286371292118,31.002108482211554
7.09,22.154445665341935,55.477363181854855,27.52521173123783
7.1,22.157280228404794,53.966599531498005,23.424884677927068
7.11,22.160113939807587,37.945142629606295,37.12443034164178
7.12,22.162946798431605,58.71519206067098,36.93970099821508
7.13,22.16577880315848,50.45951265235767,31.930684446455974
7.14,22.168609952870185,48.99084583200265,31.060338790015013
7.15,22.171440246449023,52.902923510114704,28.636735690288646
7.16,22.17426968277764,50.25516034445693,23.94664261619145
7.17,22.177098260739022,49.662763317910105,29.081167382600498
7.18,22.17992597921649,41.41357523936349,36.88305022249683
7.19,22.1827528370937,45.93277986518211,26.791224266755023
7.2,22.185578833254663,66.2488607343952,38.33097181349087
7.21,22.188403966583717,67.48009865169934,28.598253319665748
7.22,22.19122823596554,53.271773294245,29.98489171559153
7.23,22.194051640285156,57.258375769659864,28.46769138357056
7.24,22.196874178427933,47.89949518303742,29.856880282434894
7.25,22.199695849279575,61.341546762839386,20.50318474045984
7.26,22.202516651726135,48.03215798626707,29.988710709650213
7.27,22.205336584654,52.92544320694849,28.299709175188042
7.28,22.20815564694991,38.54587211617687,31.559161121115913
7.29,22.210973837500934,50.0212419619801,29.339203662057646
7.3,22.213791155194507,43.449255441030246,25.563240994452613
7.31,22.21660759891839,40.254112932223215,35.980347706574044
7.32,22.2194231675607,45.44246647323991,30.48558483249442
7.33,22.22223786000989,34.662288233932394,28.846160547146024
7.34,22.225051675154766,67.21204965995578,27.07927710460413
7.35,22.22786461188448,70.85143932789964,31.099743025233728
7.36,22.230676669088528,42.822132236493495,38.55873725107628
7.37,22.233487845656754,61.90548306238939,38.82682206533115
7.38,22.23629814047935,57.42532570190607,29.793424027956355
7.39,22.239107552446857,54.79345543173493,29.876415485901585
7.4,22.24191608045016,51.27047414961492,30.936776409135998
7.41,22.244723723380503,63.72118883787623,23.968337871448558
7.42,22.247530480129466,36.15876068441242,26.328344442368603
7.43,22.25033634958899,40.796701137017216,31.24219189579011
7.44,22.253141330651367,49.584893533699905,30.15778669070171
7.45,22.255945422209226,51.11620672750844,27.856206845393757
7.46,22.258748623155558,59.874343560283805,29.224827597951588
7.47,22.261550932383706,45.8081800160088,34.73992168880963
7.48,22.264352348787362,60.290296516959465,25.17117546190172
7.49,22.267152871260574,38.82708357434805,27.905021031334282
7.5,22.269952498697734,52.259220450223616,34.410641121296344
7.51,22.2727512299936,53.29424312039132,25.933568173696038
7.52,22.27554906404327,54.30264535495112,36.523068283207394
7.53,22.278345999742207,57.70819433215767,19.972227036897667
7.54,22.281142035986228,65.17789904049913,30.70352165376059
7.55,22.283937171671496,48.90126582943648,34.53071618102813
7.56,22.286731405694542,36.04078865777945,32.04200480891316
7.57,22.289524736952245,58.16122127625323,38.054393768821434
7.58,22.29231716434184,63.729746569342645,30.376076156544983
7.59,22.29510868676092,57.61328730265032,31.33356579373607
7.6,22.29789930310744,36.80668164858076,27.1138466683069
7.61,22.300689012279705,42.52808778712563,32.143032272384986
7.62,22.303477813176386,55.213783157631006,33.48280189048059
7.63,22.306265704696504,54.663034892302925,30.822072634792097
7.64,22.30905268573945,46.08355722139731,19.02841263735209
7.65,22.31183875520496,43.35326401925326,26.454334180396252
7.66,22.31462391199314,48.718080315225095,34.12621021218358
7.67,22.31740815500446,34.24375310044314,24.524461650710172
7.68,22.32019148313974,31.99007855349547,27.93136951309647
7.69,22.32297389530017,35.003011655590925,37.13725797553269
7.7,22.325755390387293,61.92619772508201,30.840753449431674
7.71,22.32853596730302,36.66194449297303,28.077831390797655
7.72,22.331315624949625,56.38968136561668,30.354333894816023
7.73,22.33409436222974,51.76604750561905,33.114238814086875
7.74,22.336872178046367,50.82804605057195,20.933516339221775
7.75,22.339649071302865,38.42534358133428,34.76298634791754
7.76,22.342425040902967,45.45497988493726,28.290735139379606
7.77,22.345200085750758,38.18611052840577,35.76241244771769
7.78,22.347974204750695,45.34507083867074,23.272985100872805
7.79,22.3507473968076,47.41823145464567,30.413348841499705
7.8,22.353519660826663,50.688707964044255,33.67414593648152
7.81,22.356290995713437,47.18608962939989,26.955563288521322
7.82,22.35906140037384,55.15638327671689,26.62218130250579
7.83,22.361830873714162,42.09240249645217,28.817380597218367
7.84,22.364599414641063,47.67700785301579,26.082602835289933
7.85,22.36736702206156,53.989409376322286,38.43033341115488
7.86,22.37013369488305,52.12979248547015,28.441624237468357
7.87,22.37289943201329,70.40515961718053,32.62228563367226
7.88,22.375664232360418,50.640043470859446,25.961894476521632
7.89,22.37842809483293,63.809175658540944,37.25101056278546
7.9,22.381191018339695,60.944251305974866,21.90406427513123
7.91,22.38395300178996,56.76264438944483,37.931107100157504
7.92,22.38671404409333,25.90124530088087,40.36514166329426
7.93,22.389474144159795,32.58540147391342,26.793138343254927
7.94,22.39223330089971,63.46950369871023,29.40639742716645
7.95,22.394991513223804,45.430890264539464,26.043041208932546
7.96,22.39774878004318,56.276753625180184,28.625852114446428
7.97,22.400505100269307,48.42113701067506,34.34892009168644
7.98,22.40326047281404,49.536730358289745,31.19764670748124
7.99,22.406014896589596,59.291765106546855,30.65751691281598
8.0,22.408768370508575,49.134169775367816,29.812264681853847
8.01,22.411520893483953,60.567009958263675,26.034601024998434
8.02,22.414272464429068,62.081579758121215,20.066247982186873
8.03,22.41702308225765,30.275050590070858,35.18071941054812
8.04,22.4197727458838,53.48208840917596,25.247065636753447
8.05,22.42252145422199,46.11726668022853,40.49482094592219
8.06,22.425269206187075,53.03594817304497,34.642543464805954
8.07,22.428016000694285,56.88783377993914,28.89019240161209
8.08,22.430761836659233,66.04265660568775,22.657895826727096
8.09,22.433506712997904,54.667530980429106,30.197499445151077
8.1,22.43625062862666,62.96799034944375,35.646918502290866
8.11,22.438993582462256,63.47209876454828,32.37217215792572
8.12,22.44173557342181,61.108202344245186,30.31733141106483
8.13,22.444476600422824,56.30542595444524,29.60834310294048
8.14,22.447216662383195,58.021868038080555,30.362630927631113
8.15,22.449955758221183,45.8487058976531,31.061837303026582
8.16,22.452693886855435,60.56614292829315,45.53342679234494
8.17,22.45543104720499,42.958272145240976,27.648923985538417
8.18,22.458167238189247,55.53826698721537,31.993352064626382
8.19,22.46090245872801,37.13878990577727,24.316260961040214
8.2,22.463636707741458,47.10280690030885,39.683824561742625
8.21,22.46636998415015,57.01982681564898,33.18607884581154
8.22,22.469102286875028,28.689672654601424,24.02682730387233
8.23,22.47183361483743,61.645461995245874,23.713901138545804
8.24,22.474563966959067,42.881586416317425,35.008660569360906
8.25,22.47729334216204,56.459807339760765,33.605217522956764
8.26,22.48002173936883,54.872087310096774,28.805402930415593
8.27,22.482749157502315,56.03713569040523,26.350250266291003
8.28,22.485475595485752,56.06449122823519,25.03721058682431
8.29,22.48820105224279,43.900119629011996,32.6944567501487
8.3,22.490925526697453,40.97948702344766,29.281178108606664
8.31,22.49364901777417,50.59300073129999,25.06272798562856
8.32,22.496371524397745,36.48482786647119,26.74070456144761
8.33,22.499093045493378,45.24191084796939,23.691758512073292
8.34,22.501813579986653,45.745697733767344,46.428608472310835
8.35,22.50453312680355,52.703031168233515,30.785982320679008
8.36,22.507251684870432,42.85836232655345,32.82422782218787
8.37,22.509969253114054,57.63267175101395,24.219546199087226
8.38,22.512685830461567,54.015940992202644,36.133721895535665
8.39,22.515401415840508,36.68765181132383,36.248213687459746
8.4,22.518116008178804,53.10948022428461,31.02632221828342
8.41,22.52082960640478,38.551681346465124,34.076672443912784
8.42,22.52354220944715,46.23582413292971,32.36234679936267
8.43,22.526253816235023,55.67865841035581,33.02989209045367
8.44,22.528964425697893,43.2021356707524,27.354738970086697
8.45,22.53167403676566,45.925614637988886,22.917584410046434
8.46,22.534382648368616,72.00705102852439,28.133396532266858
8.47,22.537090259437434,40.39062440871717,27.788030607933482
8.48,22.5397968689032,57.8915620733461,34.612867671166256
8.49,22.542502475697383,61.65096934365297,31.956085603517536
8.5,22.545207078751858,42.71977265207788,28.08549627766801
8.51,22.54791067699888,69.40413412598596,36.58790244800846
8.52,22.550613269371123,54.790307996623504,29.879942955018183
8.53,22.55331485480164,32.92869270448933,39.90966160173937
8.54,22.556015432223887,58.03388586909985,23.250674628282297
8.55,22.558715000571723,56.63260840897171,33.359456484901685
8.56,22.5614135587794,39.550978115877584,30.92455396115219
8.57,22.564111105781567,54.28480311091808,20.73695803160496
8.58,22.56680764051328,45.314978049748476,22.780506233974652
8.59,22.56950316190998,49.85865206923441,28.826017319739535
8.6,22.57219766890753,35.32543599688233,25.850301563558727
8.61,22.574891160442178,49.85796882798693,33.86245571657044
8.62,22.577583635450573,28.67382248822018,30.103082701535588
8.63,22.580275092869766,39.85652139473385,28.330964855032963
8.64,22.58296553163722,56.309776096286456,36.1615868829872
8.65,22.585654950690785,40.65848065086883,35.09058809635941
8.66,22.588343348968728,61.44557525435249,31.54727024670239
8.67,22.591030725409706,52.083853494830365,19.958131775803636
8.68,22.593717078952785,53.590054357972534,36.442277475436995
8.69,22.596402408537443,40.12591301281523,22.805715690804224
8.7,22.599086713103546,56.87699716363958,31.92836790729803
8.71,22.60176999159138,62.72633166710019,25.39959621969841
8.72,22.604452242941623,63.149875765914665,38.651470689564505
8.73,22.607133466095366,63.26364554061823,31.791252942170345
8.74,22.609813659994106,64.08357271871857,16.585831900347756
8.75,22.612492823579743,61.98199445329555,34.271522375960956
8.76,22.61517095579459,54.40180464235762,28.598887638228558
8.77,22.61784805558136,60.350667735303226,28.78828148843558
8.78,22.620524121883175,52.719574733265695,32.76962312226673
8.79,22.62319915364357,61.386327529708545,40.14040651490144
8.8,22.62587314980648,49.88184771842815,35.349279481998614
8.81,22.628546109316254,31.6619982514435,33.56277724574511
8.82,22.631218031117655,53.86493538579473,27.62033768146758
8.83,22.63388891415585,61.7012649752148,37.19399339871314
8.84,22.636558757376413,48.2359973714971,28.469542904474352
8.85,22.63922755972533,58.34849490018789,31.863173282387965
8.86,22.641895320149008,61.26126774461016,26.452111352004987
8.87,22.644562037594252,37.587805450929224,28.053466832918023
8.88,22.647227711008284,49.43102016817534,31.94253119049567
8.89,22.64989233933874,35.79129187330668,27.51799950453634
8.9,22.65255592153367,57.69136613290834,34.523267586038486
8.91,22.65521845654153,57.33559998774367,19.953217151315446
8.92,22.65787994331119,42.764247775674946,27.451888424699625
8.93,22.660540380791943,40.21493255750953,30.60795008610138
8.94,22.663199767933488,61.93659934350273,32.24212697448666
8.95,22.66585810368594,30.239527189057174,29.242556637574648
8.96,22.668515386999836,42.897962103007046,23.074027169283067
8.97,22.67117161682612,62.959418105582124,25.493872838672633
8.98,22.673826792116145,42.60785528553339,26.50462673142388
8.99,22.676480911821702,30.158935223101437,32.9536002303199
9.0,22.679133974894985,61.111343438185564,42.60441183372151
9.01,22.6817859802886,47.228936013259585,34.97705433509566
9.02,22.68443692695558,30.34067939884875,28.956301557970555
9.03,22.687086813849376,36.889812865139554,27.807234061677956
9.04,22.689735639923857,61.36119110176926,28.481279883668492
9.05,22.692383404133302,48.156632677829414,30.74954606176011
9.06,22.695030105432416,46.88556123703618,19.864713160845188
9.07,22.697675742776326,64.74050848114406,35.847796458415296
9.08,22.700320315120578,56.89140524453503,25.01947257527838
9.09,22.702963821421132,51.95971939264495,37.531153069246855
9.1,22.70560626063438,59.43420498546005,35.334431041418306
9.11,22.70824763171712,57.13085159658088,34.823947812644974
9.12,22.710887933626587,51.97870239900254,24.33914487508817
9.13,22.713527165320432,52.149228236497336,37.844010229476446
9.14,22.716165325756727,42.88098047599612,27.879238090649483
9.15,22.71880241389396,56.83762845759986,19.387029347684273
9.16,22.721438428691066,44.125879608324304,33.72820465842376
9.17,22.724073369107373,58.927714347256845,34.856457773655606
9.18,22.72670723410266,58.938855539962184,34.76586305364904
9.19,22.72934002263711,60.98430793761133,22.723860714563028
9.2,22.731971733671344,46.389521543602946,30.51221037453955
9.21,22.734602366166406,50.51003898862919,25.207162711520294
9.22,22.73723191908376,47.527139866001036,33.577240197706935
9.23,22.7398603913853,46.24920782574395,22.57570636511941
9.24,22.74248778203335,47.641656476756715,27.41491451717801
9.25,22.745114089990658,46.63113044539971,29.626373543408633
9.26,22.747739314220397,60.69599540538749,31.777783439797314
9.27,22.75036345368617,44.60966267454091,31.8804174380601
9.28,22.752986507352006,34.46323339476713,24.128830125843297
9.29,22.75560847418237,45.421998608576885,39.234796217063426
9.3,22.758229353142152,64.54498139023968,34.404332304167546
9.31,22.760849143196666,57.930651156440376,32.055871142531046
9.32,22.76346784331166,55.72376866542404,33.146880800325775
9.33,22.76608545245331,50.013893975044255,27.789726367156383
9.34,22.768701969588236,52.79510150018414,28.251173573195487
9.35,22.77131739368347,48.64521362235984,34.18628660778106
9.36,22.773931723706486,33.7008817897006,31.2701159897131
9.37,22.776544958625188,66.40576654474361,26.908046024994228
9.38,22.779157097407914,54.93339795710134,37.357657960059
9.39,22.78176813902343,59.124187581269084,30.045836293320235
9.4,22.784378082440938,36.60915913191917,32.62713760296809
9.41,22.786986926630078,50.07108744432974,28.364132288018286
9.42,22.789594670560916,48.893992229444514,36.38126018876986
9.43,22.792201313203954,46.2319842257638,34.17665702230993
9.44,22.794806853530137,80.50307429336564,36.48195495142622
9.45,22.797411290510833,44.592737212009425,19.225388961990706
9.46,22.800014623117857,41.606930888811874,30.0383166742002
9.47,22.80261685032345,42.984912342235994,34.09366880988062
9.48,22.805217971100294,56.125079661933725,24.792187726301126
9.49,22.80781798442151,37.62933530034416,37.162831440993
9.5,22.81041688926065,50.771476466276496,27.12492738510869
9.51,22.813014684591717,41.0269564985369,27.030579081819223
9.52,22.81561136938913,39.82783245326505,35.6537745264013
9.53,22.818206942627768,41.95650428684388,23.156051470537815
9.54,22.82080140328294,41.402558458783425,24.447166782618567
9.55,22.823394750330387,61.94312490228668,31.92595905304217
9.56,22.8259869827463,53.899765674017225,30.260743432532113
9.57,22.828578099507308,43.87428781813016,29.02773231236728
9.58,22.831168099590478,38.70893356632223,20.180581193241416
9.59,22.83375698197332,49.80260887806074,29.731213778538613
9.6,22.83634474563378,55.82276147592599,28.735966174876673
9.61,22.838931389550257,36.98995253457067,32.99287095510034
9.62,22.841516912701582,39.15002563428991,27.21299655514247
9.63,22.844101314067032,57.0028856022862,38.3820721314564
9.64,22.84668459262632,41.90839994386632,33.00929367377799
9.65,22.849266747359618,62.60102341410186,31.40161287777446
9.66,22.851847777247528,57.905162175807405,34.10848978146732
9.67,22.854427681271098,52.702342036371796,19.126525766028895
9.68,22.857006458411824,56.74021485555433,34.39377282398382
9.69,22.85958410765165,30.917568985846597,39.790261580624396
9.7,22.862160627972955,47.99150883034824,28.215920385005052
9.71,22.86473601835857,42.00487012825144,25.42108546454198
9.72,22.867310277791777,52.26595642525373,33.673679929447616
9.73,22.869883405256296,33.81311610347897,29.605871501055834
9.74,22.872455399736296,48.16356838899069,31.916527409391545
9.75,22.875026260216394,39.71889185616496,31.601519813310677
9.76,22.877595985681655,59.29696641399542,22.306574615377233
9.77,22.880164575117593,18.9963641730026,35.61918637727892
9.78,22.882732027510173,37.20498784812359,27.02660846304131
9.79,22.8852983418458,44.19142843528776,28.15912952896589
9.8,22.887863517111338,69.28727083184343,36.05728322716629
9.81,22.890427552294092,43.32805622152394,21.493329255155338
9.82,22.892990446381827,51.47407350615929,33.96648483977465
9.83,22.895552198362747,59.197815866685275,28.081837086789776
9.84,22.898112807225516,70.77138154998904,32.50135002149281
9.85,22.900672271959245,44.00651641832001,30.275930056251536
9.86,22.903230591553502,46.384566121643324,36.907249218137345
9.87,22.905787764998298,55.96542417805834,35.25906913058406
9.88,22.908343791284103,50.08839365752264,30.51080339293586
9.89,22.91089866940184,52.665531891182745,32.99365405406208
9.9,22.91345239834288,55.112326236203536,34.54979266291454
9.91,22.916004977099053,55.192794329098945,31.424500361401815
9.92,22.918556404662645,37.14089832710062,21.636252382261503
9.93,22.921106680026387,62.04770096719555,28.550824877696474
9.94,22.92365580218347,46.96194935620744,29.30073937542708
9.95,22.92620377012755,44.29391843474661,29.799164022047787
9.96,22.92875058285272,50.18906413503308,31.408499735934853
9.97,22.931296239353546,43.34872672599758,25.432623059271577
